index,kabc_absTEC,kabc_absCB,usln_absTEC,usln_absCB,kazn_absTEC,kazn_absCB,kula_absTEC,kula_absCB,tyla_absTEC,tyla_absCB,rybn_absTEC,rybn_absCB,kamu_absTEC,kamu_absCB,tetu_absTEC,tetu_absCB,time,date
40,9.601,222366634.93399313,10.764,210010502.583335,10.659,211042356.56563687,13.824,185315180.18997857,10.677,210864386.87278956,9.921,218751043.7963808,10.443,213213755.5023308,10.275,214949749.5978793,20:00:00,05-03-2022
41,8.708,233490195.40208694,9.9,218982929.5746064,9.839,219660707.72343186,14.503,180925147.48280573,9.894,219049318.21629366,9.166,227582011.86809275,9.624,222100763.5731724,9.697,221263185.70955634,20:30:00,05-03-2022
42,8.147,241395405.92969045,9.37,225090965.15420496,9.344,225403909.27056804,15.993,172291118.40730444,9.315,225754506.89020872,8.741,233049029.48461443,9.122,228130222.91763097,9.482,223757645.4009347,21:00:00,05-03-2022
43,7.86,245763048.67685938,9.109,228292954.03645754,9.169,227544777.60636488,12.259,196788781.34733748,8.993,229760602.8622584,8.642,234380096.00569895,9.161,227644109.61048773,9.372,225066946.4842167,21:30:00,05-03-2022
44,8.006,243511830.83059222,9.194,227235201.1554202,9.52,223310623.73973075,8.46,236887790.54241875,9.036,229213265.11779568,8.842,231714175.62193066,9.51,223428001.2110368,9.433,224338050.52749544,22:00:00,05-03-2022
45,8.042,242966179.33511674,9.219,226926884.81962398,10.596,211668817.69169375,10.297,214720001.94969973,9.062,228884208.30338383,8.903,230919002.130405,9.555,222901254.69935703,9.315,225754506.89020872,22:30:00,05-03-2022
46,7.95,244367977.52782443,8.854,231557098.9962944,10.469,212948830.30357093,9.688,221365936.8655493,8.728,233222523.41749388,8.615,234747090.3205398,9.15,227780903.76698175,8.88,231217859.24835026,23:00:00,05-03-2022
47,7.703,248254946.08051988,8.468,236775866.2316387,9.232,226767055.48907325,8.864,231426445.5417825,8.386,237930671.2165132,8.303,239116937.51058218,8.803,232226890.9433849,8.477,236650140.81517613,23:30:00,05-03-2022
0,9.032,229264015.31549886,8.602,234924407.22645754,9.075,228720210.44795486,8.31,239016205.18808037,8.37,238157975.46822438,8.957,230221867.08426005,8.677,233906914.46805146,8.825,231937249.0368777,00:00:00,05-04-2022
1,9.503,223510275.65599775,9.241,226656602.0391758,9.609,222274049.67550522,10.611,211519154.364142,9.173,227495160.34070602,9.603,222343477.77330196,9.371,225078954.85805392,9.435,224314272.049446,00:30:00,05-04-2022
2,10.335,214324894.3526183,10.141,216365228.37718457,10.557,212059434.05489767,12.263,196756684.00878647,10.191,215833800.4774533,10.577,211858848.0905478,10.435,213295470.0805928,10.419,213459181.48919457,01:00:00,05-04-2022
3,11.689,201529756.1908878,11.58,202476012.37618282,12.042,198553957.35982493,13.063,190636648.98967588,11.77,200835104.86547533,12.003,198876265.300723,11.884,199869505.16130516,12.019,198743846.6324914,01:30:00,05-04-2022
4,13.246,189315199.49849576,13.159,189939991.9849143,13.8,185476253.82333413,14.417,181463970.66849864,13.268,189158180.26737252,13.486,187623088.69093388,13.347,188597542.13469476,13.61,186766420.87554568,02:00:00,05-04-2022
5,14.656,179978293.91091722,14.506,180906437.8623614,15.096,177336002.83972383,15.592,174492572.6450932,14.484,181043776.70104477,14.762,179330953.78107703,14.544,180669950.62243015,15.023,177766337.6603762,02:30:00,05-04-2022
6,15.693,173930149.97163615,15.396,175599755.7913277,16.204,171165700.40447858,16.269,170823426.58437276,15.42,175463049.07088497,15.623,174319367.89060357,15.454,175269926.62498948,15.969,172420538.9839824,03:00:00,05-04-2022
7,16.699,168609727.47853842,16.349,170404971.85189977,17.033,166948409.37007228,16.699,168609727.47853842,16.271,170812927.61834556,16.465,169803638.24329484,16.328,170514518.47545883,16.896,167623887.44925293,03:30:00,05-04-2022
8,17.462,164884893.03900236,17.08,166718550.45186025,17.386,165244883.46669385,16.643,168893156.4094179,16.975,167233379.93396887,17.144,166407072.27143878,17.015,167036692.56225437,17.671,163906922.22306478,04:00:00,05-04-2022
9,17.599,164241863.20925754,17.542,164508485.98934034,17.731,163629364.58055118,17.085,166694153.21013278,17.349,165420997.48808283,17.571,164372673.67969948,17.388,165235379.8069611,18.095,161975214.99878407,04:30:00,05-04-2022
10,17.926,162736946.45091695,17.941,162668902.17703226,17.983,162478831.34034482,17.208,166097333.38537556,17.677,163879102.88159147,17.843,163115007.7414862,17.792,163348621.51471207,18.464,160348522.6860298,05:00:00,05-04-2022
11,18.309,161025830.0300793,17.975,162514983.94274813,17.843,163115007.7414862,16.971,167253086.90786874,17.818,163229398.96958125,17.806,163284392.3112402,18.039,162226436.8868553,18.659,159508443.2392706,05:30:00,05-04-2022
12,18.365,160780136.28766704,18.054,162159030.7108092,17.85,163083021.27039889,16.134,171536613.7276667,17.815,163243142.0956853,17.885,162923370.69735715,18.015,162334461.8276671,18.635,159611125.58019167,06:00:00,05-04-2022
13,18.566,159907445.57658178,18.38,160714516.20346138,18.237,161343383.33118317,15.401,175571248.87450302,18.259,161246153.90242583,18.082,162033430.3362268,18.296,161083027.34298584,18.836,158757231.89990228,06:30:00,05-04-2022
14,19.332,156707385.73454198,19.06,157821588.62331113,19.127,157544929.38106403,16.47,169777861.5997697,18.944,158304046.5104699,18.769,159040338.58944312,18.945,158299868.46519253,19.397,156444599.53587377,07:00:00,05-04-2022
15,20.017,154002710.351918,19.726,155134483.61012897,19.741,155075533.72252634,17.069,166772262.1130124,19.62,155552987.8002058,19.526,155926961.6091653,19.589,155676022.06292,20.087,153734138.6902344,07:30:00,05-04-2022
16,20.367,152673733.8864083,20.043,153902790.93259135,20.085,153741792.67638287,16.698,168614776.20303103,20.007,154041192.75096735,20.231,153186038.01072952,19.917,154388837.50085142,20.437,152412043.6092613,08:00:00,05-04-2022
17,19.849,154653069.06813452,19.698,155244703.50581664,19.695,155256526.71923053,14.693,179751539.86242923,19.691,155272295.20664874,20.102,153676770.2088828,19.302,156829119.137297,20.27,153038600.1245568,08:30:00,05-04-2022
18,19.226,157138784.62600765,19.129,157536693.24495882,19.065,157800892.06711128,15.161,176955446.75693822,19.065,157800892.06711128,19.212,157196028.59722197,18.782,158985289.0130975,19.729,155122688.25444606,09:00:00,05-04-2022
19,18.652,159538371.78212392,18.626,159649682.61456624,18.064,162114139.91164574,17.088,166679520.00524044,18.491,160231411.88385832,18.608,159726880.58515057,18.683,159405958.81904924,19.073,157767794.50666815,09:30:00,05-04-2022
20,18.526,160079982.79290956,18.399,160631512.65584338,17.939,162677969.8156121,19.637,155485641.12394926,18.234,161356655.52166596,18.293,161096235.38078126,18.366,160775759.11449638,18.794,158934524.7238954,10:00:00,05-04-2022
21,18.36,160802027.51743525,18.213,161449652.65495992,17.828,163183613.60530517,20.081,153757104.07893816,17.999,162406598.45815742,18.191,161547250.89315978,18.139,161778643.06349942,18.576,159864398.37264225,10:30:00,05-04-2022
22,18.067,162100679.94013608,17.93,162718792.96249515,17.154,166358561.33192694,19.508,155998881.8002789,17.667,163925476.32344374,17.81,163266055.02191165,17.801,163307322.61402726,18.224,161400919.823248,11:00:00,05-04-2022
23,17.797,163325673.81339002,17.684,163846664.87931776,17.098,166630770.473618,20.07,153799234.03563592,17.502,164696366.91625017,17.542,164508485.98934034,17.641,164046231.7551593,18.073,162073770.0520155,11:30:00,05-04-2022
24,17.135,166450768.42094514,17.092,166660015.05871,16.526,169489962.88700938,19.144,157474963.36971164,16.962,167297453.0840524,17.063,166801581.27209735,17.094,166650265.15288606,17.51,164658739.23311886,12:00:00,05-04-2022
25,17.0,167110368.97217193,16.889,167658621.46712482,16.307,170624276.64060402,18.944,158304046.5104699,16.805,168077120.99503407,16.742,168393060.42507455,16.973,167243232.55011043,17.223,166024988.18686312,12:30:00,05-04-2022
26,17.247,165909432.23885474,17.165,166305248.2691979,16.108,171674996.9440951,18.371,160753878.6098816,17.094,166650265.15288606,17.028,166972918.43686464,17.452,164932125.814625,17.449,164946303.56440243,13:00:00,05-04-2022
27,17.17,166281031.9970245,17.147,166392514.53380606,16.766,168272492.5859236,18.052,162168013.3465015,17.008,167071062.75759268,17.008,167071062.75759268,17.405,165154664.84857342,17.4,165178392.26265302,13:30:00,05-04-2022
28,17.071,166762492.49511862,16.979,167213679.92448434,16.642,168898230.63785598,17.97,162537591.5778221,16.751,168347817.1212107,16.856,167822658.87856755,17.219,166044270.99624136,17.264,165827725.94185984,14:00:00,05-04-2022
29,17.007,167075974.51765952,16.834,167932285.02213058,16.085,171797692.45032543,18.085,162019990.45644617,16.578,169223935.6155776,16.71,168554221.4242051,17.086,166689275.0469487,17.066,166786919.75981995,14:30:00,05-04-2022
30,17.648,164013694.42758033,16.653,168842439.2657233,16.49,169674872.2899589,17.279,165755732.30916673,16.315,170582439.01926994,16.552,169356792.54717538,16.855,167827637.22830772,16.943,167391231.07399854,15:00:00,05-04-2022
31,17.458,164903781.27928877,16.431,169979231.33441386,16.238,170986408.5159139,15.722,173769664.58614632,15.956,172490763.68438274,16.375,170269634.7725374,16.535,169443829.9177744,16.783,168187246.88652575,15:30:00,05-04-2022
32,16.246,170944304.00689933,16.045,172011703.98449966,15.865,172984750.9271886,14.928,178331082.41001558,15.62,174336107.1030254,16.102,171706979.1215907,16.16,171398564.61511052,16.563,169300545.6677684,16:00:00,05-04-2022
33,15.818,173241554.97557214,15.55,174728062.8731019,15.215,176641148.77095708,13.923,184655159.64338726,15.151,177013834.40717497,15.696,173913527.41222784,15.602,174436643.7444466,15.864,172990202.95772803,16:30:00,05-04-2022
34,14.938,178271382.00246063,14.763,179324880.01589668,14.773,179264176.28712854,13.407,188175056.0706095,14.324,182052104.05708817,14.861,178732628.26369134,14.848,178810854.81966054,15.213,176652759.5869404,17:00:00,05-04-2022
35,14.123,183343019.38233662,14.013,184061220.6340259,14.006,184107210.48123708,12.838,192299950.80222294,13.72,186016214.94775268,14.213,182761612.33909968,14.267,182415411.89962935,14.814,179015933.95819917,17:30:00,05-04-2022
36,13.531,187310840.134486,13.306,188887883.02666745,13.464,187776312.96203324,12.306,196412626.59289,13.067,190607468.42177352,13.564,187082846.1092451,13.49,187595270.0105688,13.927,184628640.16032028,18:00:00,05-04-2022
37,12.606,194061421.1178792,12.366,195935548.8259591,12.534,194618003.77455193,12.247,196885167.69500124,12.071,198315305.74468347,12.635,193838587.1582047,12.68,193494324.96553817,13.024,190921863.6618905,18:30:00,05-04-2022
38,11.636,201988201.62216595,11.488,203285145.69907984,11.601,202292669.4646899,11.259,205342076.39204925,11.196,205918996.86859968,11.731,201168668.5001184,11.679,201616016.4166376,11.989,198992349.0176833,19:00:00,05-04-2022
39,10.498,212654498.67664894,10.366,214004180.1660013,10.529,212341213.98906422,9.789,220220981.82569158,10.009,217787281.63184765,10.54,212230380.82514527,10.533,212300890.93249306,10.81,209563195.36071455,19:30:00,05-04-2022
40,9.623,222112303.3733295,9.561,222831302.94659117,9.68,221457391.5014962,8.985,229862866.40481493,9.119,228167745.36470357,9.727,220921712.4070828,9.767,220468864.30887932,9.942,218519893.10814112,20:00:00,05-04-2022
41,8.997,229709522.24738476,9.213,227000766.27520987,9.441,224242981.95641735,9.095,228468592.97855133,8.704,233543840.47928002,9.33,225572959.2075354,9.407,224647860.48621416,9.521,223298896.16449276,20:30:00,05-04-2022
42,8.803,232226890.9433849,9.007,229581969.61261377,9.179,227420795.26315144,9.389,224863097.74688917,8.531,235899971.17866254,9.169,227544777.60636488,9.306,225863646.13124213,9.312,225790869.05632842,21:00:00,05-04-2022
43,8.63,234542991.9567931,8.744,233009047.37878433,8.931,230556735.43155628,9.325,225633426.42728055,8.262,239709509.63251796,8.909,230841229.80079073,9.134,227980318.03478038,9.102,228380722.8535546,21:30:00,05-04-2022
44,8.464,236831808.55167073,8.63,234542991.9567931,8.896,231009835.94105536,9.24,226668866.67499217,8.046,242905777.5493891,8.725,233262615.5342415,8.916,230750594.65644917,8.988,229824501.57664073,22:00:00,05-04-2022
45,8.173,241011135.76906824,8.213,240423517.83811775,8.704,233543840.47928002,8.736,233115712.08905345,7.615,249685260.08012968,8.365,238229141.75562432,8.494,236413204.89818466,8.632,234515819.04446688,22:30:00,05-04-2022
46,8.012,243420633.5872101,8.117,241841086.79273129,8.365,238229141.75562432,8.686,233785701.7217391,7.397,253337831.8856485,8.157,241247392.30002242,8.189,240775571.98814505,8.298,239188967.1948712,23:00:00,05-04-2022
47,8.106,242005122.6959585,8.217,240364992.15131146,8.055,242770038.07103315,8.513,236149234.4992271,7.32,254666792.39965457,8.124,241736873.81688386,8.048,242875593.54460663,8.115,241870886.6926402,23:30:00,05-04-2022
0,8.05,242845420.78922027,7.941,244506416.57822347,9.201,227148745.9299582,8.909,230841229.80079073,7.848,245950869.14651763,8.183,240863827.4393299,7.717,248029654.7107764,7.323,254614622.61678624,00:00:00,05-05-2022
1,8.721,233316103.86687168,8.796,232319277.53659964,10.056,217277735.56016594,10.103,216771749.31303626,8.871,231335119.60205403,9.052,229010600.8296125,8.755,232862622.18673152,7.82,246390796.95023656,00:30:00,05-05-2022
2,9.689,221354513.00091183,9.762,220525318.06862178,10.904,208657950.54400837,11.335,204652519.928811,9.989,218005199.71881667,10.302,214667889.2382195,9.95,218432028.25010237,8.925,230634220.47337803,01:00:00,05-05-2022
3,11.16,206250856.86935344,11.344,204571321.1388597,12.47,195116785.3166162,13.036,190833968.9912328,11.672,201676464.5222861,11.875,199945230.83900806,11.673,201667825.749734,10.688,210755849.0094136,01:30:00,05-05-2022
4,12.932,191599782.0996645,13.143,190055571.21032676,14.218,182729473.90841892,14.99,177961903.50695112,13.543,187227836.80391058,13.67,186356095.0319099,13.53,187317762.06276515,12.565,194377777.5938006,02:00:00,05-05-2022
5,14.833,178901243.98823172,14.827,178937438.05623966,15.797,173356667.47714362,17.328,165521204.92944103,15.184,176821374.12472677,15.332,175965875.04372072,15.218,176623736.83885372,14.498,180956343.0875486,02:30:00,05-05-2022
6,16.546,169387496.30193087,16.458,169839745.2765468,17.369,165325730.8379975,18.777,159006455.16139635,16.94,167406052.54572222,17.224,166020168.53410974,16.965,167282660.4359768,16.357,170363295.30664742,03:00:00,05-05-2022
7,18.061,162127603.23664397,17.97,162537591.5778221,19.067,157792615.72419697,19.993,154095116.6067564,18.423,160526849.66205925,18.781,158989521.5665495,18.294,161091832.34052405,17.911,162805076.18489873,03:30:00,05-05-2022
8,19.311,156792569.33237946,19.26,157000023.49780273,20.352,152729985.95489028,21.359,149086184.76149693,19.768,154969593.05836797,20.087,153734138.6902344,19.389,156476871.12603417,19.313,156784450.6232824,04:00:00,05-05-2022
9,20.289,152966925.4616569,20.159,153459354.24968275,21.317,149232981.64994925,22.022,146824820.8657596,20.722,151360315.43191564,21.045,150194280.15639263,20.354,152722482.08646238,20.147,153505049.34377232,04:30:00,05-05-2022
10,21.228,149545489.73603058,21.126,149906070.83185688,22.271,146001729.32667822,22.71,144583685.76274085,21.658,148053501.87548602,21.9,147233216.99772975,21.32,149222481.77435553,21.141,149852880.58399436,05:00:00,05-05-2022
11,22.308,145880600.0051906,22.283,145962411.08646974,22.944,143844510.2125884,23.07,143451159.03486657,22.74,144488282.46250606,22.843,144162162.7051084,22.473,145344075.2011212,22.243,146093595.59242302,05:30:00,05-05-2022
12,23.499,142135698.5214222,23.486,142175030.6439069,24.302,139767710.30113533,23.272,142827227.08670917,23.989,140676575.13379282,24.028,140562362.24703634,23.878,141003172.72760376,23.291,142768958.42113212,06:00:00,05-05-2022
13,25.567,136266146.02877817,25.434,136621964.34984857,26.357,134208453.05250481,23.567,141930491.8857621,25.914,135350739.08572796,25.906,135371636.2201872,26.003,135118909.2767111,25.278,137042888.56949645,06:30:00,05-05-2022
14,27.129,132285110.98442852,27.111,132329018.19733793,27.774,130740048.94614212,24.515,139159195.7083845,27.383,131670154.63192943,27.37,131701420.77742442,27.713,130883857.9747808,26.363,134193179.8184149,07:00:00,05-05-2022
15,28.414,129259261.62260115,28.209,129728086.83862391,29.069,127794691.18711135,25.878,135444852.48619616,28.541,128971356.00233783,28.572,128901371.4529366,28.961,128032752.42988017,27.098,132360756.16627482,07:30:00,05-05-2022
16,29.52,126814724.40569709,29.122,127678349.53662944,30.214,125349829.15254784,26.486,133881223.14736602,29.567,126713891.33899163,29.614,126613298.41393323,29.929,125945239.2297902,28.168,129822465.52189752,08:00:00,05-05-2022
17,29.886,126035811.71654586,29.452,126961037.55048814,30.481,124799617.22973767,26.427,134030589.10503314,29.872,126065342.62629208,29.842,126128693.10984275,30.266,125242101.12028597,28.447,129184266.13242272,08:30:00,05-05-2022
